pos,resource,type,match,cost,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
883.1,1053,Q,72.952715,28.047285000000002, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884.1,458,Q,73.638636,27.361363999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885.1,1186,Q,82.792757,18.207243000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886.1,138,Q,80.599191,20.400808999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
887.1,1300,Q,70.562115,30.437884999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888.1,680,Q,67.227863,33.772137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889.1,265,Q,80.16112,20.838880000000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889.2,713,Q,78.848329,22.151670999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890.1,652,Q,68.140473,32.859527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
892.1,Hire,H,0,1284.13278,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
894.1,1308,Q,69.362502,31.637497999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895.1,527,Q,71.335605,29.664395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895.2,1059,Q,69.152832,31.847167999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895.3,1128,T,63.13966,1210.829658,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
896.1,Hire,H,0,132.073152, , , , , , , , , , , , , , , , , , , , , , , ,1,1,1
897.1,738,T,62.761347,1785.65945,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
897.2,1032,T,64.527005,4071.303546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
897.3,1029,Q,68.100866,6604.12591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
899.1,983,Q,75.582213,25.417787000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901.1,336,T,62.999822,6528.211632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
902.1,Hire,H,0,140.268304, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
903.1,453,Q,83.771927,17.228072999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904.1,924,Q,80.194635,20.805364999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
905.1,Gap,G,0,7372.120080000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.1,Hire,H,0,142.87272000000002, , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
907.1,1136,Q,75.391682,25.608317999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908.1,966,Q,71.724054,29.275946000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908.2,Gap,G,0,6852.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908.3,Gap,G,0,6852.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909.1,663,Q,81.795591,19.204409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910.1,97,Q,78.913811,22.086189000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
913.1,1109,T,63.643472,1485.608628,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
915.1,322,Q,67.642986,33.35701400000001, , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
916.1,799,Q,85.031138,15.968862000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917.1,984,Q,79.767741,21.232259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918.1,957,Q,77.644971,23.355029000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919.1,1016,Q,70.950485,30.049515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
922.1,697,Q,76.976544,24.023455999999996, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
923.1,790,Q,66.33545,34.664550000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
923.2,1101,Q,65.567937,35.432063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
924.1,972,T,62.982156,70.572676, , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1
925.1,Gap,G,0,7267.671215999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926.1,1138,Q,71.986133,29.013867000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
927.1,Gap,G,0,6937.424832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929.1,416,Q,78.698234,22.301766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
930.1,998,Q,68.731367,32.268632999999994, , , , , , , , , , , , , , , , , , , , , , , , , ,1
930.2,Hire,H,0,141.397872, , , , , , , , , , , , , , , , , , , , , , , , , ,1
931.1,1244,Q,77.445977,23.554023, , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
931.2,280,Q,76.409532,24.590468, , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
932.1,409,Q,69.667109,31.332891000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933.1,61,T,63.549315,70.93214599999999, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
934.1,958,T,64.344877,7200.387364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935.1,668,Q,80.475677,20.524322999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
936.1,1179,Q,68.482465,32.517534999999995, , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
937.1,660,Q,65.493114,35.506885999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
938.1,Gap,G,0,7151.901743999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939.1,251,Q,79.564754,21.435246000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
940.1,Gap,G,0,7365.820176000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941.1,714,Q,66.260637,34.739363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942.1,753,Q,72.134886,28.865114000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
943.1,429,Q,67.984556,33.015444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
944.1,970,T,64.315711,71.06322, , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945.1,Gap,G,0,7419.491248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946.1,317,Q,75.105499,25.894501000000005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947.1,234,Q,78.051649,22.948351000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
948.1,172,Q,77.548084,23.451915999999997, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
948.2,936,Q,72.475125,28.524874999999994, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
949.1,482,Q,72.604459,28.395540999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950.1,707,Q,67.75027,319.21097799999995,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
951.1,940,Q,69.120298,31.879701999999995, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
952.1,705,T,64.649894,904.9567539999998,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953.1,605,Q,70.349721,30.650278999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
954.1,1125,Q,70.230057,30.769942999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
956.1,279,Q,72.604145,28.395854999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
957.1,77,Q,68.140444,32.859556, , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1
957.2,296,Q,67.858005,33.141994999999994, , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1
958.1,779,T,63.809043,815.3034239999998,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
959.1,1239,Q,72.146908,28.853092000000004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
960.1,929,Q,75.213013,25.786986999999996, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
963.1,679,Q,83.608347,17.391653000000005, , , , , , , , , , , , , , , , , , , , , , , , ,1,1
965.1,Gap,G,0,7419.43384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.1,Gap,G,0,7117.50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967.1,Hire,H,0,413.93716800000004, , , , , , , , , ,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968.1,643,Q,80.702118,20.297882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
969.1,709,T,64.147889,355.11883,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
970.1,Gap,G,0,7304.236784000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971.1,566,Q,71.306819,29.693180999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972.1,915,Q,76.372205,24.627795000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973.1,522,Q,77.896277,23.103723000000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
974.1,83,Q,66.002192,2274.8575200000005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
975.1,1193,Q,74.941041,26.058959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
976.1,824,Q,77.503688,23.496312000000003, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977.1,885,Q,72.771603,28.228397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
978.1,515,Q,71.512172,29.487827999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
979.1,555,Q,67.098194,33.90180599999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980.1,Gap,G,0,7434.27672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981.1,270,Q,81.697994,19.302006000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
982.1,Gap,G,0,7426.885648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982.2,Gap,G,0,7426.885648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982.3,Gap,G,0,7426.885648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984.1,258,Q,65.414349,35.585651, , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1
985.1,1068,Q,66.622955,34.377044999999995, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986.1,432,Q,79.891951,21.108048999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
988.1,737,Q,77.9992,23.000799999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
989.1,826,Q,79.131346,21.868654000000006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
990.1,815,Q,66.572874,34.427126, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
991.1,384,Q,71.197569,29.802431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
992.1,495,Q,67.092229,33.907771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
993.1,459,Q,73.63277,27.367230000000006, , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1
994.1,718,Q,83.691745,17.308255000000003, , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996.1,364,Q,76.40058,24.599419999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
997.1,240,Q,66.929197,34.070803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998.1,706,Q,73.709789,27.290211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
999.1,452,Q,69.457425,31.542575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000.1,598,Q,70.696606,30.303393999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
